Node1,Node2,AmntTrn,CntTrn,Alert
105162,13211,4301,1,0
105190,89009,440,2,0
105190,56003,1327,1,0
105225,7216,366,1,0
105268,47947,6102,4,0
105268,50680,543,3,0
105281,117545,16078,1,0
105281,1176,483,5,0
105281,176886,115224,278,0
105281,79229,5882,6,0
105281,54404,704,1,0
105281,68262,394,1,0
105281,182157,4900,2,0
105281,54549,30,2,0
105281,28810,5879,16,0
105284,181812,220,11,0
105284,606,200,1,0
105284,59754,469,2,0
105284,12250,341,1,0
105284,120259,43,3,0
105284,17177,207,4,0
105284,551,800,4,0
105284,24070,8500,31,0
105284,182978,12726,57,0
105284,89860,4174,3,0
105284,141777,130,13,0
105284,16818,300,1,0
105284,45717,420,1,0
105310,66476,1000,1,0
105316,85469,50,1,0
105316,116537,40200,3,0
105338,697,30052,3,0
105338,41642,5601,1,0
105341,73735,484,1,0
105341,76392,88121,7,0
105354,81784,222,1,0
105371,42836,8233,1,0
105382,88803,4790,1,0
105394,18788,1208,1,0
105398,80921,5513,1,0
105398,104592,9837,3,0
105401,105410,86000,10,0
105403,94116,36336,2,0
105410,105401,10000,1,0
105452,124546,19718,7,0
105490,104788,2192,2,0
105514,78111,1200,3,0
105608,110050,291,1,0
105630,135657,16582,2,0
105631,85763,988,3,0
105631,59857,988,3,0
105659,77890,9,1,0
105674,81376,15805,5,0
105718,81248,1798,3,0
105772,89863,61,1,0
105780,124533,100,3,0
105783,88927,995,1,0
105819,53450,1744,2,0
105825,66720,45,1,0
105830,88064,1335,3,0
105831,105281,1350,3,0
105855,89863,49405,1,0
105862,55429,1843,1,0
105870,47723,644,2,0
105883,81261,5589,1,0
105892,133725,500,1,0
105898,89863,448,1,0
105899,63669,12050,2,0
106016,89863,1820,5,0
106051,141777,30291,3,0
106065,155812,177118,1,0
106065,77343,56907,4,0
106065,39964,831442,7,0
106065,5314,30778,1,0
106065,191536,2850,3,0
106065,697,397146,2,0
106065,48922,65414,1,0
106065,143436,157864,4,0
106065,50176,38094,1,0
106068,81680,40500,5,0
106068,42969,1103,3,0
106068,41033,1680,4,0
106068,50098,5313,8,0
106070,43027,2576,2,0
106072,202218,580,1,0
106072,118567,20000,5,0
106080,6093,9414,10,0
106131,88064,234,1,0
106131,85795,492,1,0
106190,51775,35,1,0
106214,59857,2702,1,0
106215,135928,702,3,0
106222,90762,6752,1,0
106247,64136,627,1,0
106257,59857,169,1,0
106271,26133,2400,3,0
106295,89863,344,2,0
106307,89863,699,2,0
106310,90763,60,1,0
106313,163052,990,1,0
106313,89863,355,1,0
106318,85613,150,1,0
106320,108467,109,2,0
106335,59857,5,1,0
106341,58192,9400,10,0
106352,109512,42921,1,0
106363,89863,145,1,0
106374,169581,2246,1,0
106440,89863,62,3,0
106461,167162,533,1,0
106546,162964,3000,1,0
106573,89863,315,3,0
106613,85784,695,1,0
106629,111626,850,1,0
106653,53520,9610,1,0
106658,100917,300,3,0
106674,88914,448,1,0
106676,110050,160,1,0
106683,111626,673,1,0
106688,85784,62,3,0
106713,35742,8306,2,0
106716,100917,400,1,0
106731,55367,976,1,0
106746,89863,1141,7,0
106770,169462,1800,3,0
106772,89863,116,1,0
106809,133467,82049,3,0
106810,59857,119,1,0
106821,51787,211,1,0
106821,111626,898,1,0
106836,66603,1500,3,0
106853,26149,133,1,0
106863,167012,39376,4,0
106879,128392,1600,3,0
106881,89009,1398,3,0
106884,92481,780,1,0
106895,47723,129,1,0
106921,128392,1131,2,0
106932,19831,5554,1,0
106982,110050,120,1,0
106999,53420,750,3,0
107003,124533,1639,2,0
107010,51787,4140,3,0
107025,89863,1646,4,0
107038,51775,1500,1,0
107062,85892,750,5,0
107082,76676,558,1,0
107105,32372,292,1,0
107105,126955,3500,1,0
107109,141777,60,6,0
107109,167346,4308,3,0
107109,89009,515,5,0
107109,162950,4323,3,0
107124,66421,30,1,0
107152,30134,1041,2,0
107156,90520,382,1,0
107171,88914,354,3,0
107187,59857,720,3,0
107196,19241,400,1,0
107203,47723,344,1,0
107203,53450,424,1,0
107203,107109,344,1,0
107232,89863,753,1,0
107236,58086,550,1,0
107298,78646,20000,1,0
107320,107548,7260,2,0
107330,109984,140,1,0
107348,85846,115,1,0
107360,51775,300,1,0
107449,81261,2387,8,0
107449,93587,2236,6,0
107449,50375,1152,2,0
107449,85795,346,2,0
107449,89863,574,3,0
107449,104799,3797,5,0
107478,22408,1380,2,0
107486,28685,8073,3,0
107486,45919,1060,2,0
107486,78949,37443,2,0
107486,64450,6744,3,0
107486,51103,2688,3,0
107486,7216,305,1,0
107486,35346,420,1,0
107486,14953,1814,1,0
107486,65789,2514,3,0
107514,105398,10,1,0
107514,104592,10,1,0
107548,18717,553,1,0
107548,116365,10032,2,0
107548,35742,1013,2,0
107560,65775,150,3,0
107569,78949,5807,4,0
107575,107576,1445,1,0
107575,89163,794,1,0
107575,33053,9091,4,0
107580,18788,3330,4,0
107584,128574,9517,7,0
107584,123660,264787,5,0
107584,61249,2400,3,0
107584,39995,2134,1,0
107595,22288,50,1,0
107605,143303,13428,6,0
107605,65789,472,1,0
107605,74361,800000,4,0
107605,12328,5806,1,0
107613,182803,1841,4,0
107613,740,461,3,0
107613,191457,313,2,0
107613,191819,175,1,0
107616,163254,6733,1,0
107635,78949,4967,7,0
107637,107650,5600,3,0
107643,190174,2700,1,0
107647,77514,510,2,0
107650,107637,400,1,0
107660,55370,357,3,0
107660,78949,4744,2,0
107680,73766,107,1,0
107718,697,30468,2,0
107726,143304,872,1,0
107771,6093,628,1,0
107771,162060,299,2,0
107789,78949,18257,3,0
107798,176923,94832,2,0
107801,141777,44814,3,0
107812,54074,315,8,0
107815,141976,3900,3,0
107821,28741,193063,2,0
107833,6046,77798,3,0
107834,65775,211,3,0
107855,135701,4500,3,0
107859,126471,7500,5,0
107871,77890,982,1,0
107880,138805,2710,4,0
107888,9806,5560,1,0
107898,18788,2061,1,0
107898,109388,1576,3,0
107898,12572,1200,1,0
107906,75236,60,2,0
107921,34634,33234,3,0
107921,200119,105182,3,0
107921,127138,1195,1,0
107926,16369,298,1,0
107926,80852,20000,1,0
107926,88927,645,1,0
107926,118307,4583,1,0
107926,80941,2179,1,0
107926,34685,56158,4,0
107926,697,45985,1,0
107926,41322,5950,2,0
107926,6046,1531,2,0
107926,12013,14814,1,0
107926,64926,11071,2,0
107934,47787,8000,1,0
107937,78949,651,1,0
107941,65775,80,3,0
107942,124240,7860,4,0
107944,77366,5690,1,0
107944,64988,1065,1,0
108006,53450,709,3,0
108006,191457,555,3,0
108006,156902,9011,5,0
108006,190062,709,3,0
108006,3673,2400,2,0
108006,135928,1385,3,0
108007,143304,256,1,0
108023,42836,8,1,0
108032,78949,15214,6,0
108032,740,461,3,0
108054,74438,4150,2,0
108068,115687,857,1,0
108068,59620,1169,2,0
108078,108123,11790,16,0
108081,196686,155616,1,0
108084,78949,2876,3,0
108088,8665,258,1,0
108089,143304,598,1,0
108089,168246,9500,5,0
108105,48984,277,1,0
108105,36149,17,1,0
108105,22385,3610,1,0
108105,76223,34748,26,0
108105,50662,1960,2,0
108105,69670,41,2,0
108105,189140,2160,1,0
108105,17876,404,1,0
108105,56802,1873,5,0
108105,5331,173,1,0
108105,176886,69659,141,0
108105,8511,120,1,0
108105,4486,10902,9,0
108105,160821,1840,3,0
108105,28685,7837,6,0
108105,143063,4549,1,0
108105,141777,10,1,0
108105,60488,150,1,0
108105,86419,338,1,0
108105,78839,1574,1,0
108105,4985,80,1,0
108105,157679,160736,145,0
108105,65595,147,1,0
108123,108078,50,1,0
108145,167429,356,8,0
108149,108200,19900,6,0
108154,4058,3285,1,0
108159,24384,10500,1,0
108206,200718,276,1,0
108211,79390,16920,3,0
108211,49813,138,2,0
108211,7216,130,1,0
108211,200166,1952,1,0
108227,191457,362,4,0
108228,143060,162,1,0
108239,24862,465000,2,0
108241,191817,8271,2,0
108253,25006,5540,2,0
108253,138971,1370,2,0
108276,48181,550,1,0
108276,77470,3000,1,0
108286,143657,85000,1,0
108291,187894,5763,1,0
108292,143303,25,1,0
108314,26292,37500,8,0
108323,78949,1231,3,0
108339,9610,62000,5,0
108355,38095,2699,1,0
108357,99865,15000,1,0
108362,7216,191,1,0
108362,130675,2000,2,0
108362,127006,1033,2,0
108365,43196,2289,1,0
108365,57822,6837,1,0
108369,17232,179,1,0
108373,128614,1502,3,0
108379,141501,1300,1,0
108379,72003,5814,1,0
108379,100846,38655,1,0
108382,141777,76844,3,0
108382,85742,1353,3,0
108382,57002,140,2,0
108382,138777,550,1,0
108393,78711,12960,3,0
108402,63966,12100,1,0
108422,6411,6592,1,0
108427,105354,6100,3,0
108442,7861,12699,1,0
108442,80618,6038,1,0
108442,42969,1258,3,0
108460,57341,8885,6,0
108462,189108,1055,3,0
108467,50680,420,3,0
108467,17463,1400,70,0
108467,47947,9447,3,0
108467,65728,681,1,0
108467,168190,1446,7,0
108484,30134,698,2,0
108486,6046,3050,1,0
108493,1387,967,1,0
108540,11781,30,1,0
108545,26244,122,6,0
108546,78136,421290,4,0
108546,18788,2336,3,0
108548,167447,625,1,0
108565,157781,20,1,0
108570,30962,19391,1,0
108571,100658,200,1,0
108582,41061,600,2,0
108582,18788,21745,6,0
108588,190016,11106,2,0
108620,63416,615,2,0
108623,108636,179750,14,0
108623,176920,714,1,0
108623,143294,67984,1,0
108623,65789,3810,2,0
108630,155837,1900,2,0
108633,127205,506,3,0
108633,141398,362000,2,0
108633,141935,2142,3,0
108633,77368,214,2,0
108633,176282,3705,3,0
108633,9894,428,3,0
108633,143060,6805,3,0
108636,108623,80692,9,0
108648,10035,428,1,0
108661,167151,200,1,0
108672,88937,1200,3,0
108672,162946,1200,3,0
108692,107955,63,1,0
108694,78686,2543,1,0
108721,89863,205,1,0
108730,26253,251638,1,0
108741,100076,2850,3,0
108750,51775,340,1,0
108757,85742,1568,1,0
108769,89863,654,3,0
108779,119096,6929,1,0
108807,6093,7368,1,0
108819,7216,8,1,0
108820,81859,1067,2,0
108829,64926,6781,2,0
108829,17698,3643,1,0
108829,72953,160,1,0
108852,47947,6253,3,0
108852,50680,430,3,0
108852,141777,28049,2,0
108863,163050,156454,3,0
108895,52206,245,1,0
108908,100538,52132,2,0
108923,116510,13217,3,0
108932,53371,3158,7,0
108932,85846,1775,4,0
108959,110050,150,1,0
108961,85763,1008,3,0
108965,104844,4127750,2,0
108973,88847,23008,1,0
108983,126303,5000,2,0
109000,111626,1220,2,0
109014,132040,740,2,0
109032,55228,1071,1,0
109065,168541,150,1,0
109092,85795,1231,2,0
109131,78686,3462,1,0
109167,64136,627,1,0
109172,85795,845,2,0
109203,52279,7,1,0
109216,104631,450,1,0
109223,85795,860,2,0
109234,26149,896,2,0
109236,78111,944,1,0
109251,53450,103,1,0
109337,81152,2250,3,0
109340,167162,1853,1,0
109363,162241,152,1,0
109370,89863,400,2,0
109388,18788,3179,3,0
109388,107898,3000,3,0
109390,32338,1058,2,0
109390,713,308,2,0
109391,123044,1881,4,0
109395,167344,9739049,4,1
109401,48712,7830,1,0
109401,76394,7750,2,0
109409,176791,3154,1,0
109409,8506,439,1,0
109427,23864,2771,2,0
109434,118548,700,1,0
109460,119775,29900,5,0
109486,73871,2400,3,0
109494,120241,100000,1,0
109498,14851,292,1,0
109514,37550,109512,1,0
109516,32372,2003,1,0
109538,6320,715,2,0
109538,50931,36484,6,0
109538,143303,25,1,0
109557,157781,2945,6,0
109557,128655,1084,2,0
109557,85784,131,1,0
109557,40926,35,1,0
109557,111626,101,1,0
109557,200516,91,1,0
109557,104799,25,1,0
109557,53450,145,2,0
109557,17463,3370,7,0
109557,52279,240,1,0
109557,85795,186,1,0
109557,202399,3589,4,0
109557,30118,647,2,0
109557,75319,71,1,0
109557,181829,127,1,0
109557,181812,50,1,0
109563,18788,5627,2,0
109585,109830,159800,18,0
109585,10314,4622,2,0
109590,45677,4602,2,0
109599,81179,8805,5,0
109614,2884,1000,1,0
109627,16851,290400,1,0
109628,109630,25698,39,0
109633,152630,390,1,0
109644,7216,8,1,0
109644,78949,13197,3,0
109644,55370,864,3,0
109657,46889,19611,1,0
109658,78949,155,1,0
109691,143304,4105,4,0
109691,49780,175,4,0
109701,89863,450,3,0
109701,80941,2625,3,0
109701,17600,714,2,0
109750,17562,16099,2,0
109750,141777,46181,3,0
109752,36183,1280,1,0
109756,120259,85,1,0
109786,6046,960,2,0
109788,141935,409,3,0
109795,176791,1999,6,0
109795,6093,3007,3,0
109795,157038,18578,7,0
109796,49780,290,3,0
109796,143304,5774,4,0
109801,111626,24000,1,0
109816,61341,250,1,0
109816,89863,2566,3,0
109821,200282,397,1,0
109823,46412,3092,2,0
109823,157738,14050,4,0
109823,54673,1373,1,0
109823,22356,50558,3,0
109830,109585,155000,8,0
109879,78949,2128,1,0
109879,109880,107650,10,0
109880,109879,330,1,0
109905,189044,6293,1,0
109915,30134,536,3,0
109924,42051,318,1,0
109924,16606,1605,1,0
109927,65775,16,1,0
109927,74519,20,1,0
109930,30134,2749,1,0
109934,143060,390,1,0
109943,141777,359025,3,0
109943,15003,2620,1,0
109943,35549,199981,2,0
109951,24084,3910,1,0
109951,200269,10374,4,0
109951,182803,13036,4,0
109951,184232,5955,9,0
109951,108105,340,2,0
109951,196454,4006,5,0
109956,54228,560,1,0
109969,61249,900,1,0
109981,6093,1006,6,0
109987,7216,252,1,0
109992,23419,3297,1,0
110002,42685,197,1,0
110013,8689,1473,2,0
110013,110019,3000,2,0
110013,27666,286,3,0
110019,110013,2300,5,0
110032,78949,210,1,0
110050,53275,1760,1,0
110050,78949,591820,10,0
110050,75313,702811,6,0
110050,75669,150,1,0
110050,9688,41184,5,0
110078,182803,1364,2,0
110082,111639,16940,1,0
110082,86918,1420,17,0
110084,60055,190,1,0
110097,22506,1596,4,0
110099,22349,1281,1,0
110099,90527,82698,8,0
110099,96744,46132,4,0
110099,12814,31259,4,0
110099,1067,2922,1,0
110099,5000,223021,6,0
110099,43196,15900,1,0
110110,200718,500,1,0
110110,141777,29756,3,0
110110,10035,179,1,0
110113,190174,30,1,0
110139,42235,1428,1,0
110143,191457,370,3,0
110143,182803,2663,3,0
110175,79075,269,2,0
110183,116510,100000,1,0
110188,77593,2600,1,0
110221,18360,595,1,0
110221,22408,2451,6,0
110227,61281,5215,14,0
110228,15218,1948,2,0
110228,41061,400,5,0
110230,107655,42500,6,0
110261,9806,39815,2,0
110270,89132,88,1,0
110273,6093,990,3,0
110275,182803,11284,3,0
110275,713,420,3,0
110275,49780,1267,3,0
110275,25006,7490,3,0
110275,110313,90650,4,0
110275,143304,38197,7,0
110276,16369,298,1,0
110292,50931,8211,1,0
110327,176886,14206,5,0
110327,111626,2782,6,0
110338,167269,3524,1,0
110346,66421,200,1,0
110355,81144,55000,3,0
110393,163349,1100,1,0
110396,81376,5825,1,0
110396,157169,200000,1,0
110414,899,113,1,0
110414,74387,425,4,0
110414,73131,12860,1,0
110414,38083,1071,1,0
110414,49562,887,1,0
110414,177924,731,1,0
110414,65549,11895,3,0
110423,66964,658,1,0
110423,40156,721,1,0
110433,81261,2079,1,0
110451,53450,4,3,0
110473,124533,2683,1,0
110503,85795,247,1,0
110507,51775,1067,2,0
110525,105190,9600,3,0
110540,26149,441,1,0
110557,135928,2500,3,0
110560,89009,2317,3,0
110568,81248,1829,2,0
110572,88064,2164,3,0
110595,116648,6000,3,0
110625,89863,160,2,0
110636,169581,21961,2,0
110647,88914,3143,3,0
110704,135928,15,1,0
110729,93587,1086,2,0
110737,24783,580,1,0
110743,89863,746,1,0
110813,59857,2684,4,0
110852,89863,2708,5,0
110861,78128,2459,2,0
110869,85742,300,3,0
110869,105284,200,2,0
110869,81248,640,6,0
110880,104799,185,1,0
110921,53450,1404,3,0
110957,59857,2361,3,0
110988,24764,1312,1,0
110991,115267,525,1,0
111019,52478,17254,1,0
111020,2605,79900,1,0
111097,52264,318,1,0
111102,697,1495,1,0
111123,3824,2113,1,0
111139,6046,12348,1,0
111161,85795,906,2,0
111182,66762,100807,1,0
111194,134506,44050,4,0
111237,88035,456,3,0
111268,59857,3600,8,0
111276,47745,17524,2,0
111292,81186,1040,4,0
111315,118869,2000,1,0
111327,53450,1500,3,0
111336,92481,1770,1,0
111348,88907,5111,1,0
111368,88917,350,1,0
111368,53450,624,1,0
111375,19135,904,2,0
111379,118705,4316,1,0
111390,107109,1148,1,0
111396,63814,489,1,0
111446,88064,2128,1,0
111451,92812,500,1,0
111464,53371,86,1,0
111492,88035,999,3,0
111500,90083,350,2,0
111508,59857,600,3,0
111512,78128,2152,2,0
111512,81261,4768,3,0
111518,85742,1263,3,0
111521,177009,31777,13,0
111521,6411,4168,4,0
111523,6093,170,1,0
111523,47321,5000,1,0
111523,7216,191,1,0
111523,78949,29538,1,0
111548,78949,5217,3,0
111585,49780,212,3,0
111585,143304,3773,4,0
111585,124120,240,1,0
111585,56994,2124,2,0
111590,66720,541,3,0
111591,78949,3077,4,0
111608,138824,11726,1,0
111608,78949,6575,1,0
111626,48156,1278,1,0
111626,54696,187924,52,0
111626,41061,5100,109,0
111626,76460,2400,5,0
111626,45600,61000,1,0
111626,4473,1527,1,0
111626,177893,54057,1,0
111626,109801,24000,1,0
111626,7216,46,3,0
111626,143303,2564,57,0
111626,52241,75,1,0
111626,141777,7190,28,0
111626,182157,724,6,0
111626,104474,23200,1,0
111626,76223,6472,9,0
111626,76163,13399,8,0
111626,32377,8648,7,0
111626,200310,19455,1,0
111626,2469,800,1,0
111626,73549,14055,1,0
111626,14953,1834,1,0
111626,73535,4213,1,0
111626,55429,696,1,0
111626,202398,603,1,0
111626,157679,10464,15,0
111626,50417,4509,1,0
111626,176886,99686,185,0
111626,152756,3303,1,0
111628,176920,500,1,0
111665,8123,1043,4,0
111665,19021,2728,1,0
111667,54790,3994,4,0
111708,111706,11000,1,0
111732,7216,69,1,0
111792,105281,3000,3,0
111797,78949,889,1,0
111808,61082,10,1,0
111808,128410,161,1,0
111816,132146,22,1,0
111824,57427,55,1,0
111835,167162,1781,1,0
111847,100917,1357,1,0
111868,88999,11350,1,0
111879,89863,450,3,0
111918,54955,525,1,0
111944,24902,8864,1,0
111966,53450,91,1,0
112024,52206,170,1,0
112066,35346,329,1,0
112066,128431,840,1,0
112087,78949,9088,1,0
112087,24862,935000,8,0
112092,104738,125000,5,0
112121,57908,576,13,0
112125,118668,92000,1,0
112183,167162,2900,1,0
112195,59857,1368,4,0
112224,128392,1000,4,0
112235,89863,261,1,0
112266,78111,400,1,0
112268,81248,500,1,0
112272,89863,3768,1,0
112323,59960,122,1,0
112332,167043,24818,1,0
112333,90083,185,2,0
112338,88064,344,1,0
112338,88035,167,1,0
112343,85795,361,3,0
112389,66395,1500,3,0
112392,169396,909,3,0
112394,135928,1698,3,0
112446,88914,227,1,0
112455,26185,161,1,0
112472,89863,4226,1,0
112478,60055,930,2,0
112502,89006,486,1,0
112525,89863,847,2,0
112529,100822,33201,1,0
112539,59857,890,1,0
112584,122964,4857,1,0
112601,59857,800,4,0
112608,66873,203,1,0
112655,89863,542,1,0
112693,99872,1261,1,0
112741,89863,303,1,0
112760,119681,450,3,0
112760,88914,1425,3,0
112806,89863,80,2,0
112830,124533,120,1,0
112844,40943,12549,2,0
112879,117269,800,2,0
112890,78111,891,3,0
112891,53450,814,1,0
112891,89863,814,1,0
112899,24783,499,1,0
112906,59857,2154,3,0
112911,87038,816,3,0
112940,108467,900,3,0
112970,126697,1190,1,0
113018,110367,1340,1,0
113042,99858,134,1,0
113047,123044,1763,5,0
113072,59857,897,1,0
113095,51908,720,2,0
113099,169301,1410,1,0
113168,104552,226,3,0
113183,111626,2290,2,0
113238,90776,8043,2,0
113304,169396,592,3,0
113307,111791,19,1,0
113317,50379,90,1,0
113352,90821,4165,5,0
113414,85795,787,1,0
113417,26154,25490,2,0
113427,47723,2400,9,0
113542,104631,220,1,0
113549,52335,1850,1,0
113578,100917,975,1,0
113599,78111,594,1,0
113611,108105,1031,6,0
113611,111626,1482,3,0
113611,78111,780,2,0
113625,59857,16077,33,0
113625,85763,4295,6,0
113644,100984,190,1,0
113670,90821,2855,1,0
113694,89863,450,2,0
113696,167252,2023,1,0
113705,111626,1058,1,0
113735,105281,1500,3,0
113769,90083,200,1,0
113772,163149,400,1,0
113779,104799,950,3,0
113841,26149,864,1,0
113897,40052,3000,3,0
113898,108105,24,1,0
113912,88961,12885,1,0
113913,88914,265,2,0
113948,110050,319,2,0
113958,53450,63,3,0
113962,88914,397,1,0
113975,66830,4500,3,0
113982,24348,210,1,0
113997,119681,2589,3,0
114023,66603,1690,2,0
114033,89863,25,1,0
114059,85846,490,3,0
114077,59857,1635,3,0
114162,110033,1029,2,0
114162,24854,3000,2,0
114162,176886,10559,8,0
114169,80828,416000,9,0
114177,16608,40000,2,0
114205,1480,4248,1,0
114205,18788,1914,3,0
114205,16620,22538,2,0
114292,62371,745,1,0
114292,111608,860,1,0
114336,126287,460,3,0
114363,85742,169,1,0
114396,68854,50,1,0
114413,19680,3628,1,0
114421,52055,2250,3,0
114472,128392,815,1,0
114488,85795,1200,1,0
114500,89863,2233,3,0
114506,59857,900,1,0
114511,26149,702,1,0
114519,104631,1010,1,0
114602,110050,100,1,0
114626,135682,3900,3,0
114627,124533,2006,1,0
114639,167162,2000,1,0
114640,53371,1456,1,0
114675,85795,597,1,0
114684,58086,290,1,0
114703,63814,600,2,0
114704,24783,116,2,0
114724,59857,5809,6,0
114819,53338,65,1,0
114863,126287,500,1,0
114881,81261,693,2,0
114889,89863,140,1,0
114897,19630,294000,1,0
114906,47723,33988,5,0
114981,90083,250,1,0
114985,78828,4500,1,0
115018,90763,600,2,0
115033,108105,6086,1,0
115044,128400,17637,1,0
